iteration,model,algorithm,design_distribution,active_components,mean_reward_chf,std_reward_chf,mean_cost_chf,mean_pv_capacity_kwp,mean_battery_capacity_kwh,mode_pv_capacity_kwp,mode_battery_capacity_kwh,max_power_balance_error_kw,validation_mean_reward_chf,validation_mean_cost_chf,validation_max_power_balance_error_kw,design_loss,design_entropy,design_entropy_weight,policy_loss,value_loss,action_entropy
80,ppo_lognormal,ppo,lognormal,8,-102.63899544050537,8.205649509761512,102.63899544050537,7.596249103546143,8.343595504760742,1.5354617834091187,1.918019413948059,1.9984014443252818e-15,-105.31138328283652,105.31138328283652,8.881784197001252e-16,-1.2486050128936768,8.066160202026367,0.0,0.00012266315752640367,23.53437306199755,2.366403866381872
81,ppo_lognormal,ppo,lognormal,8,-106.45671068615252,9.283883802905741,106.45671068615252,7.621181964874268,8.947565078735352,1.5364822149276733,1.9174809455871582,1.3322676295501878e-15,-101.59496971600984,101.59496971600984,1.1102230246251565e-15,-0.6038874387741089,8.318257331848145,0.0,-0.0015070510479355498,26.12934040455591,2.3660567700862885
82,ppo_lognormal,ppo,lognormal,8,-103.60330712130921,9.269280252794333,103.60330712130921,6.816720008850098,8.132307052612305,1.5374979972839355,1.9170145988464355,8.881784197001252e-16,-104.50425634683899,104.50425634683899,1.1102230246251565e-15,-0.6986751556396484,7.9137864112854,0.0,-0.00016799618467865955,23.59848161538442,2.3630105200267972
83,ppo_lognormal,ppo,lognormal,8,-103.94410499510822,9.252354167686095,103.94410499510822,7.417876243591309,8.757741928100586,1.538468837738037,1.9167921543121338,1.3322676295501878e-15,-102.77187074186355,102.77187074186355,1.1102230246251565e-15,-0.7375918626785278,8.128498077392578,0.0,0.0003143149563887467,24.26229152225313,2.3582920283079147
84,ppo_lognormal,ppo,lognormal,8,-103.78201084875224,10.081675150234927,103.78201084875224,7.704907417297363,7.899814605712891,1.539405345916748,1.916025996208191,1.1102230246251565e-15,-103.53742783102001,103.53742783102001,1.1102230246251565e-15,-0.9060717821121216,8.261390686035156,0.0,-0.001400991187741359,24.300890212967282,2.3583690183503285
85,ppo_lognormal,ppo,lognormal,8,-100.96848884290957,9.270427385452244,100.96848884290957,7.423104286193848,6.847752571105957,1.5405187606811523,1.9153681993484497,1.3322676295501878e-15,-103.86476417548508,103.86476417548508,8.881784197001252e-16,-0.42191198468208313,7.973959445953369,0.0,0.0006827298950936113,23.000360443478538,2.3625194352297556
86,ppo_lognormal,ppo,lognormal,8,-102.39893930292513,9.356553156233222,102.39893930292513,6.104516983032227,7.293369293212891,1.541468620300293,1.9146933555603027,1.3322676295501878e-15,-105.12493205207502,105.12493205207502,8.881784197001252e-16,-1.1309959888458252,7.8726396560668945,0.0,-4.870778814490352e-05,23.159230124382745,2.364531932842164
87,ppo_lognormal,ppo,lognormal,8,-103.06552602756292,8.245731209498672,103.06552602756292,8.120944023132324,7.528879165649414,1.5427979230880737,1.9137605428695679,1.3322676295501878e-15,-104.1399597726073,104.1399597726073,1.1102230246251565e-15,-0.570431649684906,8.55938720703125,0.0,0.00027660238334820385,23.601509264537267,2.363387549207324
88,ppo_lognormal,ppo,lognormal,8,-101.05736729944013,8.471450700446448,101.05736729944013,7.631122589111328,7.1373395919799805,1.544054627418518,1.9129835367202759,1.1102230246251565e-15,-106.16577676596833,106.16577676596833,8.881784197001252e-16,-0.7122990489006042,8.005776405334473,0.0,-0.00031653749811950895,22.968231836954754,2.3589372975485667
89,ppo_lognormal,ppo,lognormal,8,-106.16511024862206,8.93556441507707,106.16511024862206,6.778975486755371,8.499444961547852,1.5452861785888672,1.91256844997406,8.881784197001252e-16,-103.76616998048897,103.76616998048897,8.881784197001252e-16,-0.7101417779922485,7.725526809692383,0.0,0.0004932839656248689,24.540128287814913,2.356466157805352
90,ppo_lognormal,ppo,lognormal,8,-104.60454864061882,9.48019119256157,104.60454864061882,6.632597923278809,10.757890701293945,1.546225905418396,1.9121284484863281,1.5543122344752192e-15,-102.42500181213715,102.42500181213715,1.1102230246251565e-15,-1.044806718826294,8.280911445617676,0.0,-0.0009815062374053966,24.106933128266107,2.3559286828551973
91,ppo_lognormal,ppo,lognormal,8,-103.99920266613992,8.351718498302404,103.99920266613992,7.121767997741699,8.498662948608398,1.5468446016311646,1.911912202835083,1.7763568394002505e-15,-102.5479444034371,102.5479444034371,1.1102230246251565e-15,-0.702428936958313,8.382647514343262,0.0,0.001264870413468175,23.887351637794858,2.3544181124085473
92,ppo_lognormal,ppo,lognormal,8,-104.36045383384493,9.14575642604927,104.36045383384493,7.7029829025268555,8.042717933654785,1.5474858283996582,1.911669373512268,2.6645352591003757e-15,-105.5903653929602,105.5903653929602,1.1102230246251565e-15,-1.071643352508545,8.307100296020508,0.0,0.0007712331495159084,23.83521034604027,2.35148837523801
93,ppo_lognormal,ppo,lognormal,8,-106.35672778055638,9.686653135807996,106.35672778055638,6.386580944061279,8.670595169067383,1.5486458539962769,1.9114365577697754,1.7763568394002505e-15,-101.96909042759317,101.96909042759317,8.881784197001252e-16,-0.6403577923774719,7.934195518493652,0.0,-0.0014932819315054942,25.139913184302195,2.3496140901531493
94,ppo_lognormal,ppo,lognormal,8,-101.20214757829976,6.987976190883458,101.20214757829976,7.893077850341797,6.495944976806641,1.5497996807098389,1.910752534866333,1.3322676295501878e-15,-106.83570834714462,106.83570834714462,8.881784197001252e-16,-0.14904971420764923,7.8335137367248535,0.0,-0.00016601626495165483,22.273885309696198,2.346617328269141
95,ppo_lognormal,ppo,lognormal,8,-102.39802564579549,9.503502063133347,102.39802564579549,6.912961959838867,7.812574863433838,1.5509711503982544,1.9101371765136719,1.3322676295501878e-15,-100.89690112656879,100.89690112656879,8.881784197001252e-16,-0.7389047741889954,7.769083499908447,0.0,0.0006584119345504968,23.50008551279704,2.345720032141322
96,ppo_lognormal,ppo,lognormal,8,-104.86089882847325,10.328657780017721,104.86089882847325,6.778774261474609,8.867642402648926,1.5520422458648682,1.909597396850586,1.7763568394002505e-15,-103.07683957116261,103.07683957116261,8.881784197001252e-16,-0.46628573536872864,7.7356719970703125,0.0,0.00026334587684167284,24.839438336236135,2.338279175616446
97,ppo_lognormal,ppo,lognormal,8,-101.7428787392746,9.174534682163488,101.7428787392746,6.415076732635498,7.19945764541626,1.553205966949463,1.909112811088562,1.7763568394002505e-15,-104.63038168597865,104.63038168597865,8.881784197001252e-16,-0.3446655869483948,7.993462562561035,0.0,-0.00040286287133182796,22.849061565739767,2.3305099173670722
98,ppo_lognormal,ppo,lognormal,8,-106.0268447964207,10.867252254445118,106.0268447964207,6.692749977111816,10.242302894592285,1.5542984008789062,1.9086319208145142,8.881784197001252e-16,-104.82435375285213,104.82435375285213,1.1102230246251565e-15,-1.2629503011703491,8.3160982131958,0.0,0.0006530541937709564,24.636793448811485,2.3254163761933646
99,ppo_lognormal,ppo,lognormal,8,-100.43997839566063,9.02567674217168,100.43997839566063,6.960278034210205,6.840582847595215,1.5554287433624268,1.9082610607147217,1.1102230246251565e-15,-107.98276011020432,107.98276011020432,8.881784197001252e-16,-0.66292405128479,7.573143005371094,0.0,-0.00025707781259413985,22.51563119604474,2.3208595783937547
100,ppo_lognormal,ppo,lognormal,4,-101.06653041486246,8.52148868684791,101.06653041486246,7.150934219360352,7.037508487701416,1.557081699371338,1.9079705476760864,1.7763568394002505e-15,-99.63567141966901,99.63567141966901,1.1102230246251565e-15,-0.4678492546081543,7.948564529418945,0.0,0.0009392423200465384,22.33403978461311,2.317783765140034
101,ppo_lognormal,ppo,lognormal,4,-100.30339425119028,10.319838647715557,100.30339425119028,6.360175132751465,5.805794715881348,1.556956171989441,1.9081029891967773,1.3322676295501878e-15,-101.56828493262019,101.56828493262019,8.881784197001252e-16,-0.620548665523529,6.95761775970459,0.0,6.334065359884075e-05,22.171936534699938,2.3135261904625666
102,ppo_lognormal,ppo,lognormal,4,-101.26053073463044,7.068261507916074,101.26053073463044,6.8683390617370605,5.382811546325684,1.5572906732559204,1.9083125591278076,1.1102230246251565e-15,-102.19656671193736,102.19656671193736,1.1102230246251565e-15,-0.6976463794708252,6.61129093170166,0.0,-0.0014863925780879245,22.554367794877006,2.3092500006868724
103,ppo_lognormal,ppo,lognormal,4,-99.54328409922776,8.110705902602941,99.54328409922776,6.24151611328125,4.20064640045166,1.5588332414627075,1.908177375793457,8.881784197001252e-16,-100.58556549075632,100.58556549075632,8.881784197001252e-16,-0.018105320632457733,6.433711528778076,0.0,0.0005788265566696369,22.10247130621047,2.306337969643729
104,ppo_lognormal,ppo,lognormal,4,-98.58449014595183,8.263467727917424,98.58449014595183,7.020560264587402,4.508683204650879,1.560616135597229,1.9081681966781616,1.5543122344752192e-15,-102.7925840420796,102.7925840420796,1.1102230246251565e-15,-0.27043062448501587,6.813268661499023,0.0,-0.0021529694425962156,21.782200029918126,2.3013115291084563
105,ppo_lognormal,ppo,lognormal,4,-99.2929759122521,6.167133282907983,99.2929759122521,6.405710220336914,4.424821853637695,1.562242031097412,1.9075779914855957,8.881784197001252e-16,-100.56564645876998,100.56564645876998,8.881784197001252e-16,-0.7719745635986328,6.456780910491943,0.0,-0.0005745164595455641,21.834286261172522,2.2970466308650517
106,ppo_lognormal,ppo,lognormal,4,-102.83797337572642,6.5339753780485275,102.83797337572642,6.065877437591553,5.085169792175293,1.5636845827102661,1.9067152738571167,1.3322676295501878e-15,-101.56501811214648,101.56501811214648,8.881784197001252e-16,-0.5253742933273315,6.80526065826416,0.0,0.001380796389033397,23.496997194630758,2.29312501847744
107,ppo_lognormal,ppo,lognormal,4,-101.56549250412493,7.578753447014122,101.56549250412493,6.64242696762085,4.46547269821167,1.5649688243865967,1.9057238101959229,1.1102230246251565e-15,-101.3536928817433,101.3536928817433,1.1102230246251565e-15,0.26437175273895264,6.386460304260254,0.0,-3.8187992426433735e-05,22.79037760552906,2.288822291152818
108,ppo_lognormal,ppo,lognormal,4,-101.58837559255332,8.409918844931493,101.58837559255332,6.635781288146973,5.514908790588379,1.5663081407546997,1.9047421216964722,8.881784197001252e-16,-98.39312703775116,98.39312703775116,8.881784197001252e-16,-0.4509652554988861,6.670309066772461,0.0,-0.0012026619175837066,23.41924740586962,2.2870457356884364
109,ppo_lognormal,ppo,lognormal,4,-98.8661073561365,7.181174911510986,98.8661073561365,6.5539960861206055,4.618854999542236,1.5680495500564575,1.9041407108306885,1.3322676295501878e-15,-99.83950599223536,99.83950599223536,1.1102230246251565e-15,-0.7710448503494263,6.717911243438721,0.0,-0.0016942294508529205,21.835539829163324,2.284752076580411
110,ppo_lognormal,ppo,lognormal,4,-102.02398133036228,8.488841097459241,102.02398133036228,6.2703857421875,6.054497718811035,1.5697762966156006,1.9035444259643555,1.3322676295501878e-15,-101.47121051382977,101.47121051382977,8.881784197001252e-16,-0.7181923985481262,7.094799041748047,0.0,0.0013284513205733327,23.336462159951527,2.281884553177016
111,ppo_lognormal,ppo,lognormal,4,-99.74808479521427,6.99978281278146,99.74808479521427,7.6455302238464355,4.875432968139648,1.5713276863098145,1.9032902717590332,1.3322676295501878e-15,-98.78776256858097,98.78776256858097,1.1102230246251565e-15,-0.45789605379104614,6.668058395385742,0.0,-0.00023628162896438014,22.615823061693284,2.2795821123179936
112,ppo_lognormal,ppo,lognormal,4,-99.64097523708065,8.077710478250628,99.64097523708065,7.247966289520264,6.307538032531738,1.5727260112762451,1.9031122922897339,1.3322676295501878e-15,-102.29166133521757,102.29166133521757,8.881784197001252e-16,-1.331009030342102,6.949250221252441,0.0,0.00047372356666961597,22.318208038806915,2.277361688159761
113,ppo_lognormal,ppo,lognormal,4,-101.52484139618895,7.640811234605991,101.52484139618895,6.297797203063965,5.326927661895752,1.5741689205169678,1.9027068614959717,1.3322676295501878e-15,-101.40677130846791,101.40677130846791,1.1102230246251565e-15,-0.44407057762145996,6.578860759735107,0.0,-0.001501656239963181,23.913819403875443,2.27504733701547
114,ppo_lognormal,ppo,lognormal,4,-102.43791426467902,7.303144311020444,102.43791426467902,5.517768383026123,4.154630661010742,1.5758569240570068,1.902501106262207,8.881784197001252e-16,-100.53936310751371,100.53936310751371,8.881784197001252e-16,0.042699843645095825,6.534124374389648,0.0,-9.80227071392749e-05,23.021790674754552,2.277059344308717
115,ppo_lognormal,ppo,lognormal,4,-103.50886881812121,7.754395459589858,103.50886881812121,6.310061454772949,6.440554618835449,1.5776221752166748,1.902206540107727,8.881784197001252e-16,-103.12401074806633,103.12401074806633,8.881784197001252e-16,-0.27525144815444946,6.91983699798584,0.0,8.359745455284914e-06,24.328303547132585,2.2804915252186
116,ppo_lognormal,ppo,lognormal,4,-100.18106959704761,5.853620196832876,100.18106959704761,7.404719352722168,5.305562973022461,1.5794950723648071,1.9020262956619263,8.881784197001252e-16,-102.03403501530337,102.03403501530337,8.881784197001252e-16,-0.522058367729187,6.988466739654541,0.0,-0.0007600512028494407,22.598861475785572,2.2772435666549775
117,ppo_lognormal,ppo,lognormal,4,-100.983687262822,7.085852727563632,100.983687262822,7.353102684020996,5.007611274719238,1.5812870264053345,1.9016005992889404,1.7763568394002505e-15,-100.83257198661983,100.83257198661983,8.881784197001252e-16,-0.48695915937423706,6.906426429748535,0.0,-0.0006006521510980314,23.04396636429287,2.273226085163298
118,ppo_lognormal,ppo,lognormal,4,-99.33665761755003,5.986543726030618,99.33665761755003,6.974180221557617,5.312045097351074,1.5828825235366821,1.9011245965957642,1.3322676295501878e-15,-100.01970741202697,100.01970741202697,8.881784197001252e-16,-0.24268844723701477,6.651615142822266,0.0,0.00027991892143507444,22.673796798501694,2.2721950078294393
119,ppo_lognormal,ppo,lognormal,4,-100.74759005024373,7.9857263705149615,100.74759005024373,6.411130905151367,4.544956207275391,1.584549069404602,1.9005281925201416,1.3322676295501878e-15,-103.59316134519348,103.59316134519348,8.881784197001252e-16,-0.323560893535614,6.584273815155029,0.0,4.43689004030256e-06,23.317708188579196,2.2702211624100093
120,ppo_lognormal,ppo,lognormal,4,-103.52495936333511,8.361570888421065,103.52495936333511,5.8019700050354,4.611937522888184,1.5862224102020264,1.8996458053588867,1.3322676295501878e-15,-99.82217090111395,99.82217090111395,8.881784197001252e-16,0.33991140127182007,6.137080192565918,0.0,-0.002118209673513082,23.851548155148823,2.265691604642641
121,ppo_lognormal,ppo,lognormal,4,-101.44399011480398,6.378940969728421,101.44399011480398,6.091503620147705,4.746683120727539,1.5880037546157837,1.8990331888198853,1.3322676295501878e-15,-100.95764587189849,100.95764587189849,8.881784197001252e-16,-0.10910260677337646,6.454765319824219,0.0,-0.0002140320887389992,23.403020234335038,2.261741715527716
122,ppo_lognormal,ppo,lognormal,4,-99.9376824293552,5.686000581112461,99.9376824293552,6.33000373840332,5.422108173370361,1.5896449089050293,1.8984198570251465,1.5543122344752192e-15,-101.40604250818447,101.40604250818447,1.1102230246251565e-15,-0.26596599817276,6.88083553314209,0.0,0.00022432363281647363,23.452374046757107,2.2582378493888036
123,ppo_lognormal,ppo,lognormal,4,-99.29276924088808,7.648331008356061,99.29276924088808,6.746299743652344,3.9109914302825928,1.5915038585662842,1.8976333141326904,1.5543122344752192e-15,-101.60031007652759,101.60031007652759,8.881784197001252e-16,-0.49028271436691284,6.502840518951416,0.0,-0.0007374407030597684,22.842800554775057,2.2552466208026525
124,ppo_lognormal,ppo,lognormal,4,-100.9222454989432,5.695938386730954,100.9222454989432,6.952791690826416,4.303596496582031,1.5931750535964966,1.8966689109802246,1.1102230246251565e-15,-101.4210463642988,101.4210463642988,1.1102230246251565e-15,0.010850563645362854,6.626466751098633,0.0,7.033001054965315e-05,24.056966086228687,2.251943203664961
125,ppo_lognormal,ppo,lognormal,4,-100.80796307257704,7.0600070289290695,100.80796307257704,6.352875709533691,4.964075565338135,1.5947781801223755,1.8956390619277954,8.881784197001252e-16,-103.47141112754882,103.47141112754882,1.1102230246251565e-15,-0.4944469928741455,6.636613845825195,0.0,-0.0014135455684958114,24.06250403324763,2.2505262855972563
126,ppo_lognormal,ppo,lognormal,4,-100.05773705445836,7.137843919152155,100.05773705445836,7.376706600189209,5.597212314605713,1.596175193786621,1.8949058055877686,1.5543122344752192e-15,-102.82394591188293,102.82394591188293,1.1102230246251565e-15,-0.5925116539001465,7.127713203430176,0.0,7.673240976319427e-05,23.533878823121388,2.2475327210766927
127,ppo_lognormal,ppo,lognormal,4,-101.5933653405492,8.320221916828165,101.5933653405492,7.370614528656006,4.374179840087891,1.5975054502487183,1.8938910961151123,1.1102230246251565e-15,-101.02305139328125,101.02305139328125,1.1102230246251565e-15,-0.5577260255813599,6.866306781768799,0.0,-0.0005217714822806773,24.90724576087225,2.245463949583826
128,ppo_lognormal,ppo,lognormal,4,-98.2382360193187,7.162817560420665,98.2382360193187,6.4480438232421875,3.78194522857666,1.5990748405456543,1.893169641494751,1.1102230246251565e-15,-102.5179371970194,102.5179371970194,1.1102230246251565e-15,-0.0721108615398407,6.455503463745117,0.0,-0.0002634415702362146,23.020403850646247,2.2445690014532635
129,ppo_lognormal,ppo,lognormal,4,-102.7573476929629,6.694696639777787,102.7573476929629,5.954723358154297,5.785583019256592,1.6006982326507568,1.8923819065093994,1.7763568394002505e-15,-99.4390711437641,99.4390711437641,8.881784197001252e-16,-0.12078787386417389,6.884674072265625,0.0,-0.0030101870361249894,25.363011868227098,2.242326786830312
130,ppo_lognormal,ppo,lognormal,4,-101.53907700838587,8.717916801841406,101.53907700838587,5.96290397644043,4.834348678588867,1.602288842201233,1.8918942213058472,8.881784197001252e-16,-101.77686553189699,101.77686553189699,8.881784197001252e-16,-0.36787936091423035,6.48944091796875,0.0,-0.0006082959035189734,24.919347184044973,2.238458815784681
131,ppo_lognormal,ppo,lognormal,4,-102.19955183641983,7.497691642740814,102.19955183641983,5.569416522979736,5.933489799499512,1.6039234399795532,1.8914316892623901,8.881784197001252e-16,-101.26866068825072,101.26866068825072,8.881784197001252e-16,-0.19433897733688354,6.731931686401367,0.0,-8.858286587166644e-05,25.049058712664106,2.2347978254159293
132,ppo_lognormal,ppo,lognormal,4,-100.96984830341118,7.398552312752024,100.96984830341118,7.206375598907471,5.701292991638184,1.6056594848632812,1.8906986713409424,1.3322676295501878e-15,-98.80112946412693,98.80112946412693,1.1102230246251565e-15,-0.1709475815296173,6.848556041717529,0.0,0.0002929956064603868,24.672881089505694,2.2320734695309685
133,ppo_lognormal,ppo,lognormal,4,-100.53199534167558,8.126115138739609,100.53199534167558,7.7871599197387695,5.525844573974609,1.6073651313781738,1.8899190425872803,1.1102230246251565e-15,-100.43150455926934,100.43150455926934,8.881784197001252e-16,-0.2675163745880127,6.928336143493652,0.0,0.00039697384151319665,24.596006155014038,2.2273363435552236
134,ppo_lognormal,ppo,lognormal,4,-102.92428173437479,8.466601589043629,102.92428173437479,6.113134384155273,5.833285331726074,1.6090716123580933,1.8891240358352661,1.3322676295501878e-15,-101.5214458544828,101.5214458544828,8.881784197001252e-16,-0.4791952669620514,6.9132819175720215,0.0,8.181562935489983e-05,26.223472322736466,2.2204638336386
135,ppo_lognormal,ppo,lognormal,4,-101.40374050595062,7.580324117416537,101.40374050595062,7.556106090545654,4.0601396560668945,1.610559344291687,1.8887214660644531,8.881784197001252e-16,-103.1485332757108,103.1485332757108,1.1102230246251565e-15,0.08325569331645966,6.631542682647705,0.0,-0.0007052056358328887,25.503199038051424,2.2161426075867245
136,ppo_lognormal,ppo,lognormal,4,-100.7904300863774,7.859787161613059,100.7904300863774,5.23961877822876,4.442747592926025,1.612180471420288,1.888106107711792,1.1102230246251565e-15,-100.06915687016355,100.06915687016355,1.1102230246251565e-15,-0.22971510887145996,6.3294997215271,0.0,0.00033386508169184836,25.714391455763863,2.215158857050396
137,ppo_lognormal,ppo,lognormal,4,-100.73042203855573,5.733242275818674,100.73042203855573,7.016658306121826,5.868982791900635,1.613708257675171,1.8874859809875488,1.3322676295501878e-15,-101.01412289612843,101.01412289612843,1.1102230246251565e-15,-0.44754737615585327,6.755411624908447,0.0,0.0004106901178602129,25.175170804773057,2.2119800370363962
138,ppo_lognormal,ppo,lognormal,4,-102.22751107771155,7.935935982334091,102.22751107771155,6.4056315422058105,4.902624607086182,1.615142583847046,1.8867981433868408,1.3322676295501878e-15,-102.83943878921534,102.83943878921534,1.1102230246251565e-15,-0.016939997673034668,6.563158988952637,0.0,-0.0013100570816147541,25.96510887145996,2.2075657624573934
139,ppo_lognormal,ppo,lognormal,4,-99.54867691143642,6.678594881282581,99.54867691143642,7.94818115234375,4.7534074783325195,1.6165478229522705,1.8862519264221191,1.3322676295501878e-15,-102.63651055991373,102.63651055991373,8.881784197001252e-16,-0.16074156761169434,6.804764270782471,0.0,-0.0001673251778508226,25.413686190332687,2.203135614593824
140,ppo_lognormal,ppo,lognormal,4,-102.52712898141283,7.904402765747483,102.52712898141283,7.212216377258301,4.790692329406738,1.6180448532104492,1.8857855796813965,8.881784197001252e-16,-101.33814236189201,101.33814236189201,8.881784197001252e-16,0.13463759422302246,6.873584747314453,0.0,-0.0003414005013404503,25.93846977892376,2.199170458884466
141,ppo_lognormal,ppo,lognormal,4,-98.42729325502123,7.54291313949858,98.42729325502123,6.998472213745117,4.696690559387207,1.619513750076294,1.8852955102920532,1.3322676295501878e-15,-100.09669011382547,100.09669011382547,8.881784197001252e-16,-0.6477481722831726,6.480100154876709,0.0,0.0005644217349721917,25.930377676373435,2.197613773601396
142,ppo_lognormal,ppo,lognormal,4,-99.91168241497617,8.398846021859617,99.91168241497617,6.553150653839111,4.07886266708374,1.62070894241333,1.884807825088501,1.3322676295501878e-15,-103.87657687520442,103.87657687520442,8.881784197001252e-16,-0.391491562128067,6.487707138061523,0.0,-0.00013694195132259103,25.963208791755495,2.1966119557619095
143,ppo_lognormal,ppo,lognormal,4,-102.69098996364886,7.673410730624954,102.69098996364886,7.787311553955078,5.359208583831787,1.6215894222259521,1.8845051527023315,1.1102230246251565e-15,-101.640584265936,101.640584265936,8.881784197001252e-16,0.008559569716453552,6.7523393630981445,0.0,-0.0026215000044820564,27.472663575694675,2.1945467648052035
144,ppo_lognormal,ppo,lognormal,4,-100.61572586239484,7.0529796770395885,100.61572586239484,6.235403060913086,4.571079730987549,1.6223890781402588,1.8841150999069214,8.881784197001252e-16,-99.44121671809721,99.44121671809721,1.1102230246251565e-15,-0.358102023601532,6.771324157714844,0.0,9.101335169924867e-05,26.451257895855676,2.194566684109824
145,ppo_lognormal,ppo,lognormal,4,-99.69768128613305,6.348838665567052,99.69768128613305,6.6982951164245605,4.227302551269531,1.6232194900512695,1.8833363056182861,1.1102230246251565e-15,-100.77715350000719,100.77715350000719,8.881784197001252e-16,-0.4923247694969177,6.7212724685668945,0.0,0.0005562531434753467,26.41998432079951,2.1928821958246685
146,ppo_lognormal,ppo,lognormal,4,-99.66077952585417,7.205445820538739,99.66077952585417,5.45095682144165,3.935567855834961,1.624182939529419,1.882543683052063,1.3322676295501878e-15,-100.37256274413173,100.37256274413173,8.881784197001252e-16,-0.5365809202194214,6.268234729766846,0.0,8.637553712885295e-05,26.718293473834084,2.19232202285812
147,ppo_lognormal,ppo,lognormal,4,-102.08888259801287,10.311302838245163,102.08888259801287,6.978216171264648,5.60676908493042,1.6254041194915771,1.8817312717437744,1.3322676295501878e-15,-102.89088291449028,102.89088291449028,8.881784197001252e-16,-0.47042346000671387,7.121728897094727,0.0,-7.209369435995108e-05,27.90746846936998,2.188586535198348
148,ppo_lognormal,ppo,lognormal,4,-99.98002875152196,6.774489214130879,99.98002875152196,5.591046333312988,3.3946614265441895,1.626674771308899,1.8807337284088135,8.881784197001252e-16,-102.26387240568681,102.26387240568681,8.881784197001252e-16,-0.22917520999908447,6.103116989135742,0.0,0.00034805128650207607,26.936545102369216,2.1856297112646557
149,ppo_lognormal,ppo,lognormal,4,-101.38903144228419,8.161198974776516,101.38903144228419,7.639039039611816,4.272194862365723,1.6279056072235107,1.8797380924224854,1.3322676295501878e-15,-100.26862345908152,100.26862345908152,1.1102230246251565e-15,0.012981534004211426,6.560489177703857,0.0,-0.0008359066005574451,27.67730763696489,2.184225579102834
150,ppo_lognormal,ppo,lognormal,2,-101.76833590804027,8.517428244108666,101.76833590804027,7.159226417541504,5.452126502990723,4.233874320983887,1.7196224927902222,1.3322676295501878e-15,-98.66310029591855,98.66310029591855,8.881784197001252e-16,-0.9985616207122803,7.223830699920654,0.0,-0.0017944708150545402,27.81564106260027,2.180835019264902
151,ppo_lognormal,ppo,lognormal,2,-100.53873099683769,7.618379549578048,100.53873099683769,9.616576194763184,4.635132789611816,4.239885330200195,1.7196729183197021,1.3322676295501878e-15,-99.04760326904763,99.04760326904763,8.881784197001252e-16,-0.7106567621231079,6.6769256591796875,0.0,-0.00045432530099614744,27.52439242317563,2.178162606699126
152,ppo_lognormal,ppo,lognormal,2,-99.16198477049636,7.30848304953226,99.16198477049636,8.120259284973145,5.3364667892456055,4.243424892425537,1.7196662425994873,1.1102230246251565e-15,-98.79829859374868,98.79829859374868,8.881784197001252e-16,-1.1820729970932007,6.507766246795654,0.0,-0.0008471767872660642,27.51476692585718,2.1743294433468865
153,ppo_lognormal,ppo,lognormal,2,-99.7287746609332,7.774793894739993,99.7287746609332,8.133054733276367,4.351972579956055,4.247443675994873,1.7196376323699951,8.881784197001252e-16,-98.92402741044054,98.92402741044054,1.1102230246251565e-15,-0.5836424231529236,6.0767717361450195,0.0,-0.0009326154249720275,27.957669632775442,2.1695576132763
154,ppo_lognormal,ppo,lognormal,2,-98.75927439517844,4.252570904473308,98.75927439517844,8.65005111694336,4.064280033111572,4.251005172729492,1.7192233800888062,1.3322676295501878e-15,-96.44510469348263,96.44510469348263,8.881784197001252e-16,-0.5276026129722595,6.098472595214844,0.0,0.00018219743755513003,27.565090287299384,2.1652816023145403
155,ppo_lognormal,ppo,lognormal,2,-99.98567605890983,7.302989793988194,99.98567605890983,7.856384754180908,4.10539436340332,4.254830837249756,1.7189098596572876,1.1102230246251565e-15,-100.12666884293523,100.12666884293523,1.1102230246251565e-15,-0.7225725650787354,6.27989387512207,0.0,-0.0010499392270243593,28.905497145085107,2.1651636326596853
156,ppo_lognormal,ppo,lognormal,2,-98.94838158214526,6.738221983469648,98.94838158214526,8.713536262512207,3.943726062774658,4.2582688331604,1.7186570167541504,1.1102230246251565e-15,-102.54356076858357,102.54356076858357,8.881784197001252e-16,-0.3651711344718933,5.999912261962891,0.0,-0.0015894230039391135,28.75180584192276,2.1635255139498484
157,ppo_lognormal,ppo,lognormal,2,-100.31916899360226,7.239580241133392,100.31916899360226,7.140562057495117,4.596931457519531,4.262018203735352,1.7183730602264404,1.3322676295501878e-15,-100.78060840601191,100.78060840601191,8.881784197001252e-16,-0.5805156230926514,6.146267890930176,0.0,-0.000366903636382804,29.375663649468194,2.159336411527225
158,ppo_lognormal,ppo,lognormal,2,-101.9279648381709,8.663841201294227,101.9279648381709,7.552104473114014,5.937605857849121,4.266007423400879,1.718113660812378,1.3322676295501878e-15,-100.09593780866794,100.09593780866794,8.881784197001252e-16,-1.077199935913086,6.763853073120117,0.0,-0.0007752727334653693,29.52119607584817,2.158226537562552
159,ppo_lognormal,ppo,lognormal,2,-100.72854701382687,6.383306550310413,100.72854701382687,9.955680847167969,3.9576210975646973,4.269301891326904,1.7177435159683228,1.3322676295501878e-15,-99.15621065908698,99.15621065908698,1.1102230246251565e-15,-0.46982184052467346,6.2349066734313965,0.0,-0.00033450855629607324,28.942540234043484,2.1588469481184367
160,ppo_lognormal,ppo,lognormal,2,-97.92898280425231,6.358200002945099,97.92898280425231,7.767670631408691,4.759193420410156,4.273059844970703,1.7172744274139404,1.1102230246251565e-15,-98.50802414416219,98.50802414416219,8.881784197001252e-16,-0.7756587862968445,6.1848626136779785,0.0,-0.0011520411436712103,28.860984095505305,2.156854128553754
