iteration,model,algorithm,design_distribution,active_components,mean_reward_chf,std_reward_chf,mean_cost_chf,mean_pv_capacity_kwp,mean_battery_capacity_kwh,mode_pv_capacity_kwp,mode_battery_capacity_kwh,max_power_balance_error_kw,validation_mean_reward_chf,validation_mean_cost_chf,validation_max_power_balance_error_kw,design_loss,design_entropy,design_entropy_weight,policy_loss,value_loss,action_entropy
84,ppo_gmm,ppo,gaussian,8,-103.58494778019005,10.117097210219372,103.58494778019005,7.581293106079102,7.5038652420043945,6.882360458374023,3.0322835445404053,1.1102230246251565e-15,-103.55327639851015,103.55327639851015,8.881784197001252e-16,-0.28382107615470886,7.960333824157715,0.0,-0.0008818283843408738,23.98136028221675,2.340745563308398
85,ppo_gmm,ppo,gaussian,8,-100.3481995527323,8.854682346841168,100.3481995527323,7.148824214935303,6.640169143676758,6.882899284362793,3.0316905975341797,1.3322676295501878e-15,-103.9202023248292,103.9202023248292,8.881784197001252e-16,-0.12169736623764038,7.912054061889648,0.0,0.0005150684682164519,22.638536436217173,2.3435361307291758
86,ppo_gmm,ppo,gaussian,8,-102.29421217463869,9.86442751146383,102.29421217463869,5.962331771850586,6.7391276359558105,6.883443355560303,3.0311079025268555,8.881784197001252e-16,-104.67540124088247,104.67540124088247,1.1102230246251565e-15,-0.29129844903945923,8.063985824584961,0.0,-0.0002595260129531934,23.13046109108698,2.3457012325525284
87,ppo_gmm,ppo,gaussian,8,-102.77131173442444,9.190584648657993,102.77131173442444,7.907000541687012,7.708207130432129,6.884066581726074,3.0304341316223145,1.3322676295501878e-15,-103.15216728845152,103.15216728845152,8.881784197001252e-16,-0.2225121706724167,8.192386627197266,0.0,-0.00031160766264379377,23.46741584936778,2.3418460183200382
88,ppo_gmm,ppo,gaussian,8,-101.25912603490504,8.397812632548243,101.25912603490504,7.407977104187012,7.094648361206055,6.88466739654541,3.029792547225952,1.1102230246251565e-15,-105.44005202971961,105.44005202971961,1.1102230246251565e-15,-0.3377035856246948,7.870389938354492,0.0,7.809457297082103e-05,23.077072251410712,2.3383507976929345
89,ppo_gmm,ppo,gaussian,8,-106.42062356163112,8.0136859926935,106.42062356163112,6.4809651374816895,7.946521759033203,6.88531494140625,3.0292611122131348,1.1102230246251565e-15,-103.22843008117056,103.22843008117056,8.881784197001252e-16,-0.21445903182029724,7.632820129394531,0.0,0.0005824378001437123,24.816310956364585,2.3410839211373102
90,ppo_gmm,ppo,gaussian,8,-104.34037032221306,10.125267788207823,104.34037032221306,6.524611473083496,10.459607124328613,6.8859052658081055,3.02875018119812,1.3322676295501878e-15,-101.06599840859356,101.06599840859356,1.1102230246251565e-15,-0.5765348672866821,7.849322319030762,0.0,-0.0009848156339666318,24.057283350399562,2.3408665359020233
91,ppo_gmm,ppo,gaussian,8,-103.9036842482164,8.514209959316391,103.9036842482164,6.9382524490356445,8.039411544799805,6.886587619781494,3.0282602310180664,1.3322676295501878e-15,-101.85526988434322,101.85526988434322,1.1102230246251565e-15,-0.1697700023651123,8.167648315429688,0.0,0.0007405080333618182,23.761019922438123,2.3400601049264274
92,ppo_gmm,ppo,gaussian,8,-104.25269677558697,9.742902906828043,104.25269677558697,7.348580837249756,8.075589179992676,6.88716459274292,3.0277843475341797,1.3322676295501878e-15,-105.24248353431506,105.24248353431506,1.1102230246251565e-15,-0.3326966166496277,8.010132789611816,0.0,-5.3274708556100015e-05,23.754522959391277,2.3376448360227404
93,ppo_gmm,ppo,gaussian,8,-106.7812537150881,10.157218409490383,106.7812537150881,6.0068511962890625,8.077398300170898,6.887726306915283,3.0272886753082275,8.881784197001252e-16,-100.88870838321985,100.88870838321985,1.1102230246251565e-15,-0.2590750455856323,7.963615417480469,0.0,-0.0017532713772241203,25.30453335671198,2.334191408895311
94,ppo_gmm,ppo,gaussian,8,-101.0506124702043,8.11733372048389,101.0506124702043,7.535257339477539,6.637794017791748,6.888291835784912,3.026780843734741,1.3322676295501878e-15,-106.48509181341188,106.48509181341188,8.881784197001252e-16,-0.05986383557319641,7.648332595825195,0.0,-0.0002773213366578732,22.320709781987325,2.3320033777327764
95,ppo_gmm,ppo,gaussian,8,-102.40622082430808,9.361705097654452,102.40622082430808,6.842271327972412,7.316643714904785,6.888792514801025,3.026294469833374,8.881784197001252e-16,-100.47531098471535,100.47531098471535,8.881784197001252e-16,0.028133153915405273,7.729978561401367,0.0,0.0003657721542930674,23.55099624679202,2.332287934564409
96,ppo_gmm,ppo,gaussian,8,-104.74249928060145,10.43774678376833,104.74249928060145,6.779993057250977,8.358017921447754,6.889285087585449,3.025790214538574,1.7763568394002505e-15,-102.7609507989327,102.7609507989327,1.1102230246251565e-15,-0.10637280344963074,7.5079874992370605,0.0,-0.00011855449771419877,24.706876141684397,2.326645558788663
97,ppo_gmm,ppo,gaussian,8,-101.94497863516176,9.089321951341633,101.94497863516176,6.632294178009033,6.691686153411865,6.889773368835449,3.0253143310546875,1.3322676295501878e-15,-104.35882324738192,104.35882324738192,1.1102230246251565e-15,-0.15912207961082458,7.9495744705200195,0.0,-0.00010204959350327651,22.897582210245588,2.3193114754699526
98,ppo_gmm,ppo,gaussian,8,-105.65746024252523,11.160560389863184,105.65746024252523,6.338878154754639,9.853405952453613,6.890224456787109,3.024820327758789,8.881784197001252e-16,-104.44602994083736,104.44602994083736,1.1102230246251565e-15,-0.5672907829284668,7.98673677444458,0.0,0.0010948581925948105,24.64105673063369,2.314731151575134
99,ppo_gmm,ppo,gaussian,8,-99.65802753696656,8.629010123654567,99.65802753696656,6.914500713348389,6.240715980529785,6.890707969665527,3.0241730213165283,1.7763568394002505e-15,-107.89894941320766,107.89894941320766,8.881784197001252e-16,-0.14292168617248535,7.736710548400879,0.0,0.0008437884444858701,22.047615380514237,2.310670638368243
100,ppo_gmm,ppo,gaussian,4,-100.94460819099291,9.586000394273057,100.94460819099291,6.864466667175293,6.86407470703125,6.89127254486084,3.0235257148742676,1.3322676295501878e-15,-100.3067662352634,100.3067662352634,8.881784197001252e-16,-0.540108859539032,7.987593650817871,0.0,0.0010090132127515972,22.407525482631865,2.3067537936426343
101,ppo_gmm,ppo,gaussian,4,-100.32908629458677,10.617826789580167,100.32908629458677,8.178384780883789,6.929560661315918,6.892072677612305,3.022725820541382,1.7763568394002505e-15,-102.0683466735929,102.0683466735929,8.881784197001252e-16,-0.6002803444862366,7.306455135345459,0.0,0.0012352288440091624,22.06673859698432,2.3009445596308935
102,ppo_gmm,ppo,gaussian,4,-99.34141703535379,8.043744812547756,99.34141703535379,7.7600321769714355,5.507541656494141,6.892653465270996,3.021934747695923,8.881784197001252e-16,-102.80639055180626,102.80639055180626,8.881784197001252e-16,-0.13124075531959534,7.073667049407959,0.0,-0.0012711101943360908,21.554121406305406,2.2960721296923503
103,ppo_gmm,ppo,gaussian,4,-98.9928412060381,8.167387507289845,98.9928412060381,7.197979927062988,4.4750657081604,6.893147945404053,3.0211827754974365,8.881784197001252e-16,-99.67957430839499,99.67957430839499,8.881784197001252e-16,-0.41047924757003784,7.11531400680542,0.0,0.001132282245505069,21.81086561793373,2.29311935319787
104,ppo_gmm,ppo,gaussian,4,-99.54287795241557,8.318239146579758,99.54287795241557,9.011911392211914,5.7578582763671875,6.8936662673950195,3.020430564880371,1.3322676295501878e-15,-104.34661129232434,104.34661129232434,1.1102230246251565e-15,-0.2934596836566925,7.2989959716796875,0.0,-0.0013509244253371087,21.913095854577563,2.288630178286916
105,ppo_gmm,ppo,gaussian,4,-98.39605171011132,6.898739673486783,98.39605171011132,7.8301496505737305,4.555296421051025,6.894150733947754,3.019674062728882,1.1102230246251565e-15,-99.29399074915219,99.29399074915219,8.881784197001252e-16,-0.1750161349773407,7.11225700378418,0.0,-6.713415496051311e-05,21.416422100294206,2.285910289911997
106,ppo_gmm,ppo,gaussian,4,-102.87561149598824,7.132425258059707,102.87561149598824,7.252649784088135,5.674030303955078,6.894733428955078,3.0189433097839355,8.881784197001252e-16,-101.3068973073475,101.3068973073475,1.1102230246251565e-15,-0.21125304698944092,7.311269760131836,0.0,0.0008864185268369814,23.29485735155287,2.285221095596041
107,ppo_gmm,ppo,gaussian,4,-100.83014210327494,7.83550435823022,100.83014210327494,7.8044891357421875,5.520030975341797,6.8953728675842285,3.0181922912597656,1.5543122344752192e-15,-101.64791462583175,101.64791462583175,1.1102230246251565e-15,0.22036442160606384,6.957685470581055,0.0,-0.0005908428145284276,22.285078607854388,2.2827738097735812
108,ppo_gmm,ppo,gaussian,4,-101.74626583527325,9.09742532046443,101.74626583527325,7.510533332824707,6.237695217132568,6.8959760665893555,3.017456531524658,1.3322676295501878e-15,-99.00516002483803,99.00516002483803,1.1102230246251565e-15,-0.36594417691230774,6.970868110656738,0.0,-0.000823396119466495,23.30239662386122,2.2803021321694055
109,ppo_gmm,ppo,gaussian,4,-98.55527844907178,7.340298636641322,98.55527844907178,7.852603912353516,5.174895286560059,6.896586894989014,3.016752243041992,1.1102230246251565e-15,-99.83488888328768,99.83488888328768,8.881784197001252e-16,-0.5132607221603394,7.319243907928467,0.0,-0.00035651313096639656,21.72975151027952,2.2793413131009963
110,ppo_gmm,ppo,gaussian,4,-101.61603656064645,10.011852855114425,101.61603656064645,6.2012939453125,5.834875583648682,6.89720344543457,3.0160765647888184,1.3322676295501878e-15,-102.02529807741755,102.02529807741755,8.881784197001252e-16,-0.6938319802284241,7.524532318115234,0.0,0.001145049771626613,23.369007828689757,2.2786994640316283
111,ppo_gmm,ppo,gaussian,4,-97.96145463428158,8.192445529829566,97.96145463428158,8.256567001342773,4.842087745666504,6.897836685180664,3.0153727531433105,1.1102230246251565e-15,-99.66296575852175,99.66296575852175,1.1102230246251565e-15,-0.3068874776363373,7.022336483001709,0.0,0.0002787122004000204,21.63767562309901,2.276317787312326
112,ppo_gmm,ppo,gaussian,4,-98.81130169137147,7.3432743203032995,98.81130169137147,7.544656276702881,6.421799659729004,6.898367881774902,3.0146734714508057,1.1102230246251565e-15,-103.43033903651252,103.43033903651252,1.1102230246251565e-15,-0.6583315134048462,7.07505989074707,0.0,0.0012206597076285454,21.9297819790386,2.27457048140821
113,ppo_gmm,ppo,gaussian,4,-99.2488591675297,7.588192463260846,99.2488591675297,7.1397833824157715,5.190059661865234,6.89878511428833,3.0139715671539307,1.1102230246251565e-15,-100.89145679066684,100.89145679066684,8.881784197001252e-16,-0.0737966001033783,7.081442832946777,0.0,-0.0012315579556993075,22.982715864976246,2.271909792508398
114,ppo_gmm,ppo,gaussian,4,-101.51411525582515,7.397291665113224,101.51411525582515,6.81010103225708,4.6127214431762695,6.899292469024658,3.0133256912231445,1.1102230246251565e-15,-101.05167826400293,101.05167826400293,8.881784197001252e-16,-0.2663653492927551,7.459333896636963,0.0,-0.0005944049057905518,22.63876037370591,2.2731730604455587
115,ppo_gmm,ppo,gaussian,4,-102.30411851285251,7.735329051477769,102.30411851285251,7.865589141845703,7.991067886352539,6.899880409240723,3.0126707553863525,1.3322676295501878e-15,-102.0135937004247,102.0135937004247,8.881784197001252e-16,-0.4221656322479248,7.136422634124756,0.0,0.000316420362131404,23.719882471220835,2.2735426184676943
116,ppo_gmm,ppo,gaussian,4,-100.95241689616029,7.032876881437598,100.95241689616029,8.71327018737793,6.8227972984313965,6.900501251220703,3.0120038986206055,1.1102230246251565e-15,-102.76726481534169,102.76726481534169,1.1102230246251565e-15,-0.3839719593524933,7.016084671020508,0.0,-0.000429992604213545,22.821402192115784,2.269546118520555
117,ppo_gmm,ppo,gaussian,4,-99.59254996889172,7.5957294147992505,99.59254996889172,8.926400184631348,5.812288284301758,6.900954246520996,3.0112991333007812,1.1102230246251565e-15,-101.56415360901559,101.56415360901559,8.881784197001252e-16,-0.347587525844574,7.2200117111206055,0.0,6.556679173150943e-05,22.695291703655606,2.2658574063153494
118,ppo_gmm,ppo,gaussian,4,-99.2133142465901,7.404582058239171,99.2133142465901,7.597423076629639,5.861217498779297,6.901354789733887,3.0105905532836914,1.1102230246251565e-15,-99.69333052359437,99.69333052359437,8.881784197001252e-16,-0.2162831425666809,6.90440559387207,0.0,0.0005789907244477598,22.721404595034464,2.2651618740388324
119,ppo_gmm,ppo,gaussian,4,-99.47911076173432,7.125653281094798,99.47911076173432,7.541372299194336,5.3356781005859375,6.901743412017822,3.0098650455474854,1.3322676295501878e-15,-102.65510248319146,102.65510248319146,8.881784197001252e-16,-0.3297984302043915,7.316252708435059,0.0,0.00013574840877914713,22.685841705117905,2.2630931373153413
120,ppo_gmm,ppo,gaussian,4,-100.55099750435312,7.0130286390418135,100.55099750435312,7.981650352478027,5.994082450866699,6.902109622955322,3.009209156036377,1.1102230246251565e-15,-98.24604769402634,98.24604769402634,1.1102230246251565e-15,-0.11698931455612183,6.893716812133789,0.0,-0.0014777164462776412,22.62971938224066,2.2590941857723963
121,ppo_gmm,ppo,gaussian,4,-98.96569994609291,7.616852890157195,98.96569994609291,7.660079479217529,5.2950873374938965,6.902548789978027,3.0085411071777344,1.3322676295501878e-15,-100.4388647861557,100.4388647861557,8.881784197001252e-16,-0.16862469911575317,7.099595546722412,0.0,-0.0006406968487204896,22.4894124014037,2.254508498878706
122,ppo_gmm,ppo,gaussian,4,-99.60711038442696,6.102735948515111,99.60711038442696,7.954523086547852,6.141637802124023,6.9029388427734375,3.007964611053467,8.881784197001252e-16,-100.75080594826787,100.75080594826787,8.881784197001252e-16,-0.2192380428314209,7.313401222229004,0.0,-0.00020323758335074498,23.19306152207511,2.2514839874846593
123,ppo_gmm,ppo,gaussian,4,-98.90860286913647,5.475005702160516,98.90860286913647,8.202279090881348,4.89749813079834,6.903280258178711,3.0074045658111572,1.1102230246251565e-15,-101.56856632106447,101.56856632106447,8.881784197001252e-16,-0.34658369421958923,7.047496795654297,0.0,-0.0002702534049084144,22.499576872303372,2.247635128952208
124,ppo_gmm,ppo,gaussian,4,-99.61151590594483,6.73695171032993,99.61151590594483,8.322325706481934,5.729652404785156,6.903692722320557,3.0067851543426514,1.1102230246251565e-15,-101.42859613647998,101.42859613647998,1.1102230246251565e-15,-0.2760296165943146,7.0396037101745605,0.0,8.653118995772231e-05,23.04303336711157,2.2430827702794756
125,ppo_gmm,ppo,gaussian,4,-100.12775276869678,7.249620735559425,100.12775276869678,8.087010383605957,5.661281585693359,6.904079437255859,3.006220817565918,1.7763568394002505e-15,-102.30335881246647,102.30335881246647,1.1102230246251565e-15,-0.2300923466682434,7.094874858856201,0.0,-0.0011217318394864421,23.43783754394168,2.2428835162094662
126,ppo_gmm,ppo,gaussian,4,-98.52023023225402,6.9828795726093995,98.52023023225402,7.87681770324707,6.34976863861084,6.90419340133667,3.0055925846099854,1.1102230246251565e-15,-101.87224927941494,101.87224927941494,1.1102230246251565e-15,-0.2579319477081299,7.201600074768066,0.0,0.000320432555218715,22.938326548962365,2.2446929734377634
127,ppo_gmm,ppo,gaussian,4,-101.2330490377712,8.68156794183085,101.2330490377712,8.320635795593262,4.606754779815674,6.904354572296143,3.0049891471862793,1.1102230246251565e-15,-99.93568292974948,99.93568292974948,1.1102230246251565e-15,-0.09876507520675659,7.360692024230957,0.0,-0.0008619225409347564,24.63182275352024,2.243738651985214
128,ppo_gmm,ppo,gaussian,4,-98.50653379722547,7.300745999127398,98.50653379722547,8.48333740234375,4.569982528686523,6.904489040374756,3.004379987716675,8.881784197001252e-16,-102.04330866362783,102.04330866362783,1.1102230246251565e-15,0.055071890354156494,7.1985979080200195,0.0,-0.00036324651279885856,22.783537657487962,2.2425703512770787
129,ppo_gmm,ppo,gaussian,4,-101.69286405326368,7.847150385527675,101.69286405326368,7.41876220703125,6.892905235290527,6.904670715332031,3.003816843032837,1.1102230246251565e-15,-99.33840830392987,99.33840830392987,1.1102230246251565e-15,-0.5687585473060608,7.371896743774414,0.0,-0.002562914560604397,24.896931835583278,2.239878413223085
130,ppo_gmm,ppo,gaussian,4,-100.45741175316367,7.88333002527021,100.45741175316367,8.0681791305542,6.303057670593262,6.90484094619751,3.003345489501953,8.881784197001252e-16,-101.18580194165685,101.18580194165685,8.881784197001252e-16,-0.1499556601047516,7.026418685913086,0.0,0.0005013671165908731,24.29316313777651,2.237462422677449
131,ppo_gmm,ppo,gaussian,4,-101.74521830490181,8.244558550054776,101.74521830490181,6.6913042068481445,7.1400322914123535,6.905183792114258,3.002810001373291,1.1102230246251565e-15,-99.75219506981873,99.75219506981873,1.1102230246251565e-15,-0.32856398820877075,7.281368255615234,0.0,-0.0011939308938703366,24.77345958210173,2.2361729059900557
132,ppo_gmm,ppo,gaussian,4,-100.35621612484238,7.905959191155179,100.35621612484238,8.272241592407227,7.019199848175049,6.905594825744629,3.0022737979888916,8.881784197001252e-16,-98.68093182663047,98.68093182663047,8.881784197001252e-16,-0.346241295337677,7.001308917999268,0.0,-2.6414500704656046e-05,24.24132991688592,2.232850352213496
133,ppo_gmm,ppo,gaussian,4,-99.62851502177747,7.95921835390834,99.62851502177747,8.371637344360352,5.86289119720459,6.905953884124756,3.00177001953125,1.3322676295501878e-15,-99.61706477856427,99.61706477856427,8.881784197001252e-16,-0.45883697271347046,7.058509349822998,0.0,0.0006970313372134807,24.138784170150757,2.22803926893643
134,ppo_gmm,ppo,gaussian,4,-101.17481257125247,8.598101241938929,101.17481257125247,7.805018424987793,6.874227046966553,6.906294822692871,3.001235008239746,8.881784197001252e-16,-102.15226606950401,102.15226606950401,8.881784197001252e-16,-0.44986772537231445,7.505879878997803,0.0,0.000707891057356305,25.22590913091387,2.2217406900156114
135,ppo_gmm,ppo,gaussian,4,-101.15598624831303,7.843188174117163,101.15598624831303,8.313547134399414,4.256808280944824,6.906584739685059,3.000730037689209,8.881784197001252e-16,-101.24960725574113,101.24960725574113,1.1102230246251565e-15,-0.32084304094314575,7.0743584632873535,0.0,-0.0008178841256137405,25.21085584731329,2.2164573470751443
136,ppo_gmm,ppo,gaussian,4,-100.46815639581553,7.164808932975939,100.46815639581553,8.094207763671875,6.240138053894043,6.906927108764648,3.0002331733703613,1.1102230246251565e-15,-99.21337199488511,99.21337199488511,1.1102230246251565e-15,-0.12468701601028442,7.212311267852783,0.0,0.0007010475494011882,25.318854374544962,2.214626845149767
137,ppo_gmm,ppo,gaussian,4,-100.40969655623886,6.690636254529063,100.40969655623886,8.318976402282715,6.725399017333984,6.907254695892334,2.999756336212158,1.3322676295501878e-15,-99.53910615492251,99.53910615492251,1.1102230246251565e-15,-0.2757139801979065,6.88299560546875,0.0,-3.7431051688534876e-05,24.846024677866982,2.2104538608165014
138,ppo_gmm,ppo,gaussian,4,-101.92179685624279,8.84367963548875,101.92179685624279,7.602736473083496,5.691860198974609,6.907536029815674,2.9993436336517334,8.881784197001252e-16,-102.25437590652737,102.25437590652737,1.1102230246251565e-15,-0.272765576839447,7.038442134857178,0.0,-0.002069598188557263,25.378614635694596,2.206232577562332
139,ppo_gmm,ppo,gaussian,4,-97.91821037681407,5.784432701984783,97.91821037681407,8.516223907470703,5.426101207733154,6.907771587371826,2.998952627182007,1.1102230246251565e-15,-103.30004559230017,103.30004559230017,8.881784197001252e-16,-0.28942227363586426,6.9945902824401855,0.0,0.0002745788716267617,24.70771895987647,2.2024421436446056
140,ppo_gmm,ppo,gaussian,4,-101.86613739849935,6.779055594856807,101.86613739849935,8.109574317932129,5.7994771003723145,6.908078670501709,2.9985344409942627,8.881784197001252e-16,-101.83061123074872,101.83061123074872,8.881784197001252e-16,-0.007099419832229614,7.215085983276367,0.0,-0.0002456300648018008,25.400587132998876,2.1999142347347167
141,ppo_gmm,ppo,gaussian,4,-96.87488435832074,8.01389143298433,96.87488435832074,7.801212787628174,4.940677642822266,6.9083333015441895,2.9981448650360107,1.3322676295501878e-15,-100.25939287925233,100.25939287925233,8.881784197001252e-16,-0.22800278663635254,6.946900367736816,0.0,1.4637563643710954e-05,25.03821096391905,2.200005293602035
142,ppo_gmm,ppo,gaussian,4,-99.44716909966775,9.567709569406091,99.44716909966775,7.532398700714111,4.855039596557617,6.9086809158325195,2.997741460800171,8.881784197001252e-16,-103.73843791349528,103.73843791349528,8.881784197001252e-16,-0.2856503129005432,7.221769332885742,0.0,-9.352568581345535e-05,25.69918641306105,2.1988437487965538
143,ppo_gmm,ppo,gaussian,4,-101.59767059026794,8.293544028238724,101.59767059026794,9.01952838897705,6.4362640380859375,6.909110069274902,2.997335433959961,1.1102230246251565e-15,-99.97372194348137,99.97372194348137,8.881784197001252e-16,-0.13875669240951538,6.936680793762207,0.0,-0.0021294751897498613,26.613889600549424,2.1993725306930996
144,ppo_gmm,ppo,gaussian,4,-99.69689531232629,7.672927950455872,99.69689531232629,7.417203426361084,5.061663627624512,6.909555912017822,2.9968912601470947,8.881784197001252e-16,-99.32037415597203,99.32037415597203,8.881784197001252e-16,-0.07195943593978882,7.391641139984131,0.0,-0.00031773976072491637,26.0988980616842,2.198148487579255
145,ppo_gmm,ppo,gaussian,4,-98.79510336528766,7.019718457826934,98.79510336528766,8.339083671569824,5.02630090713501,6.909972667694092,2.9963955879211426,1.3322676295501878e-15,-100.33891912436889,100.33891912436889,8.881784197001252e-16,0.10560181736946106,7.320003509521484,0.0,0.00025175394867325113,25.901022865658714,2.196289584750221
146,ppo_gmm,ppo,gaussian,4,-98.92557159132173,8.466096521584937,98.92557159132173,7.478386402130127,4.213727951049805,6.910370826721191,2.995851516723633,1.1102230246251565e-15,-101.17833765791545,101.17833765791545,8.881784197001252e-16,-0.18437504768371582,7.280226707458496,0.0,-0.0002701848418274451,26.23414559023721,2.1950305231979916
147,ppo_gmm,ppo,gaussian,4,-102.48500837269813,10.571043189353157,102.48500837269813,7.650018692016602,6.321849346160889,6.910743236541748,2.995286703109741,1.1102230246251565e-15,-102.96570229195079,102.96570229195079,8.881784197001252e-16,-0.5637050271034241,7.422184467315674,0.0,0.0004022713733970055,27.621827125549316,2.1907972941795983
148,ppo_gmm,ppo,gaussian,4,-100.16107013793831,7.189673238006389,100.16107013793831,7.909722328186035,4.023195266723633,6.911052703857422,2.994736909866333,1.1102230246251565e-15,-101.95235760546996,101.95235760546996,8.881784197001252e-16,-0.08226865530014038,7.151433944702148,0.0,0.0010537329418141218,26.816234773113614,2.1882698386907578
149,ppo_gmm,ppo,gaussian,4,-99.3032158428793,6.589178826673367,99.3032158428793,9.395074844360352,4.696686267852783,6.911335468292236,2.9942424297332764,1.1102230246251565e-15,-99.78949022735567,99.78949022735567,1.1102230246251565e-15,-0.024130284786224365,6.928257942199707,0.0,-0.000941146234427357,26.887639013074693,2.1865157030877613
150,ppo_gmm,ppo,gaussian,2,-101.68376219461707,9.203140321113125,101.68376219461707,7.778877258300781,6.35219669342041,6.911621570587158,2.9937076568603516,8.881784197001252e-16,-98.40525159042494,98.40525159042494,8.881784197001252e-16,-0.5106540322303772,7.571885585784912,0.0,-0.001236865284486807,27.536998124349687,2.1837856407676424
151,ppo_gmm,ppo,gaussian,2,-99.84077525833624,8.107881925532121,99.84077525833624,9.27107048034668,4.614998817443848,6.9123215675354,2.9930076599121094,1.3322676295501878e-15,-98.76116896493224,98.76116896493224,8.881784197001252e-16,-0.22227367758750916,6.54517126083374,0.0,-0.0006277769072247403,27.185637840202876,2.182304551913625
152,ppo_gmm,ppo,gaussian,2,-98.97576827505956,7.92846320959085,98.97576827505956,8.234872817993164,5.70141077041626,6.913019180297852,2.992310047149658,1.1102230246251565e-15,-98.45042245548737,98.45042245548737,1.1102230246251565e-15,-0.546291708946228,6.556690216064453,0.0,-0.0007795175631707977,27.234073028677987,2.179042946724665
153,ppo_gmm,ppo,gaussian,2,-99.03959833760399,9.385585197590945,99.03959833760399,8.528373718261719,4.148409366607666,6.913675308227539,2.991617202758789,1.1102230246251565e-15,-98.46732010941162,98.46732010941162,1.1102230246251565e-15,-0.21430490911006927,6.249948978424072,0.0,-0.0014804953354455176,27.650987713109878,2.1735564576728
154,ppo_gmm,ppo,gaussian,2,-98.62228994676408,5.354364850278756,98.62228994676408,8.751951217651367,4.136569023132324,6.914345741271973,2.990922451019287,1.1102230246251565e-15,-95.81465229411293,95.81465229411293,1.1102230246251565e-15,-0.027086913585662842,6.260435581207275,0.0,0.0004140652100821691,27.301788764340536,2.1696813908361254
155,ppo_gmm,ppo,gaussian,2,-98.98565288016668,6.939476048006784,98.98565288016668,8.072007179260254,3.704047203063965,6.915024280548096,2.990227222442627,1.1102230246251565e-15,-99.84233271497574,99.84233271497574,1.1102230246251565e-15,-0.402385950088501,6.70744514465332,0.0,-0.0012683181446932611,28.160087352707272,2.169082271910849
156,ppo_gmm,ppo,gaussian,2,-98.9143334194671,7.570041186149116,98.9143334194671,8.518831253051758,3.917461395263672,6.915703773498535,2.989529848098755,1.3322676295501878e-15,-101.82211911824726,101.82211911824726,8.881784197001252e-16,-0.06298434734344482,6.300884246826172,0.0,-0.001874709532352253,28.542645851771038,2.1667226396855854
157,ppo_gmm,ppo,gaussian,2,-99.20998574944281,6.8304309180159235,99.20998574944281,7.128724098205566,4.588247299194336,6.916389465332031,2.9888358116149902,1.1102230246251565e-15,-100.18591548030952,100.18591548030952,8.881784197001252e-16,-0.1903952956199646,6.665209770202637,0.0,0.000128999660124204,28.564635870002565,2.163644262012981
158,ppo_gmm,ppo,gaussian,2,-102.33846585742279,9.177349774519197,102.33846585742279,7.669868469238281,6.104406833648682,6.917081356048584,2.9881410598754883,8.881784197001252e-16,-100.1054469613135,100.1054469613135,1.1102230246251565e-15,-0.676590085029602,6.773590564727783,0.0,-0.000696520947496451,29.410843732811156,2.1620965791600093
159,ppo_gmm,ppo,gaussian,2,-100.08055893322991,6.874678032716815,100.08055893322991,9.883768081665039,3.758941888809204,6.917740345001221,2.987443447113037,8.881784197001252e-16,-98.37742011296493,98.37742011296493,1.1102230246251565e-15,-0.012904882431030273,6.193838119506836,0.0,-0.0002021217341756537,28.57595900978361,2.162014377968652
160,ppo_gmm,ppo,gaussian,2,-98.07566850271724,7.209467794089049,98.07566850271724,8.179121017456055,5.039334297180176,6.9183807373046875,2.9867401123046875,1.3322676295501878e-15,-98.36738716071027,98.36738716071027,8.881784197001252e-16,-0.3004220128059387,6.30816125869751,0.0,-0.001358174946203473,28.51675937005452,2.1597411064874557
161,ppo_gmm,ppo,gaussian,2,-97.1536552750868,7.821389246762579,97.1536552750868,8.57438850402832,4.8140997886657715,6.918943405151367,2.986056089401245,1.1102230246251565e-15,-103.91155964861747,103.91155964861747,8.881784197001252e-16,-0.3739929497241974,6.344893455505371,0.0,3.919324981758282e-05,29.187689514387223,2.155949594719069
162,ppo_gmm,ppo,gaussian,2,-96.91323824249855,6.653568733986591,96.91323824249855,8.491318702697754,4.674463272094727,6.919497489929199,2.9853780269622803,8.881784197001252e-16,-100.81088151359376,100.81088151359376,1.1102230246251565e-15,-0.30609381198883057,6.487977027893066,0.0,-0.00046780098706395145,28.693405724707105,2.156189779440562
163,ppo_gmm,ppo,gaussian,2,-100.6635795683352,9.553324590696288,100.6635795683352,8.759629249572754,5.14572811126709,6.920090198516846,2.984713077545166,8.881784197001252e-16,-99.24305203512719,99.24305203512719,1.1102230246251565e-15,-0.3105151057243347,6.481935024261475,0.0,-0.00031070506832163246,29.78657110248293,2.155689834838822
164,ppo_gmm,ppo,gaussian,2,-98.10910240090874,8.42433954448737,98.10910240090874,7.4491729736328125,3.569436550140381,6.920693874359131,2.984095335006714,8.881784197001252e-16,-98.13878758985868,98.13878758985868,8.881784197001252e-16,-0.8631181716918945,6.449861526489258,0.0,-0.0012956635355727659,29.69443729377928,2.154068777958552
165,ppo_gmm,ppo,gaussian,2,-101.26044093613233,8.073044005535516,101.26044093613233,7.874398231506348,5.058208465576172,6.921322345733643,2.9834723472595215,8.881784197001252e-16,-98.59721833705008,98.59721833705008,1.1102230246251565e-15,-0.4341581165790558,6.357203483581543,0.0,-0.002083083756068455,30.02849139769872,2.1474347611268363
