iteration,episode,model,scenario_seed,sampled_from_distribution,component,pv_capacity_kwp,battery_capacity_kwh,reward_chf,cost_chf,max_power_balance_error_kw
2,31,ppo_gmm,10072,True,4.0,7.429858207702637,19.932571411132812,-301.4072957737579,301.4072957737579,2.220446049250313e-15
2,32,ppo_gmm,10073,True,1.0,8.964484214782715,8.299899101257324,-181.32590556565376,181.32590556565376,1.1102230246251565e-15
3,1,ppo_gmm,20042,True,3.0,8.01733112335205,0.0,-113.79963142744458,113.79963142744458,4.440892098500626e-16
3,2,ppo_gmm,20043,True,5.0,8.764073371887207,7.3497419357299805,-182.71130442255478,182.71130442255478,1.3322676295501878e-15
3,3,ppo_gmm,20044,True,6.0,9.750608444213867,4.228848457336426,-107.17344783627446,107.17344783627446,1.3322676295501878e-15
3,4,ppo_gmm,20045,True,2.0,0.09657645225524902,0.0,-135.99402539013832,135.99402539013832,1.7763568394002505e-15
3,5,ppo_gmm,20046,True,2.0,6.172402381896973,13.068273544311523,-212.03973960960485,212.03973960960485,1.3322676295501878e-15
3,6,ppo_gmm,20047,True,6.0,3.463494300842285,5.828301429748535,-142.89664927024006,142.89664927024006,1.3322676295501878e-15
3,7,ppo_gmm,20048,True,1.0,9.466687202453613,5.485481262207031,-122.28412836521687,122.28412836521687,1.3322676295501878e-15
3,8,ppo_gmm,20049,True,6.0,6.91867733001709,11.480989456176758,-193.35924852729022,193.35924852729022,1.5543122344752192e-15
3,9,ppo_gmm,20050,True,6.0,7.59892463684082,10.003372192382812,-184.89314148536766,184.89314148536766,1.5543122344752192e-15
3,10,ppo_gmm,20051,True,5.0,4.1126909255981445,11.600251197814941,-211.402849232223,211.402849232223,1.3322676295501878e-15
3,11,ppo_gmm,20052,True,1.0,7.689815044403076,6.973133563995361,-166.2510000388682,166.2510000388682,8.881784197001252e-16
3,12,ppo_gmm,20053,True,5.0,12.0,3.8072967529296875,-112.29400805691122,112.29400805691122,8.881784197001252e-16
3,13,ppo_gmm,20054,True,2.0,0.0,15.133920669555664,-260.233582240811,260.233582240811,1.3322676295501878e-15
3,14,ppo_gmm,20055,True,6.0,7.562265872955322,9.480841636657715,-180.90930251615046,180.90930251615046,1.7763568394002505e-15
3,15,ppo_gmm,20056,True,0.0,7.0249738693237305,2.9423911571502686,-104.73124402995117,104.73124402995117,4.440892098500626e-16
3,16,ppo_gmm,20057,True,2.0,1.6708909273147583,4.4177680015563965,-139.3463303726083,139.3463303726083,8.881784197001252e-16
3,17,ppo_gmm,20058,True,2.0,4.254783630371094,2.011991500854492,-115.0950696128084,115.0950696128084,8.881784197001252e-16
3,18,ppo_gmm,20059,True,1.0,12.0,7.597994327545166,-168.15389265546952,168.15389265546952,1.3322676295501878e-15
3,19,ppo_gmm,20060,True,4.0,11.975300788879395,14.241597175598145,-241.23173367947166,241.23173367947166,1.3322676295501878e-15
3,20,ppo_gmm,20061,True,1.0,12.0,9.815052032470703,-178.6433817430864,178.6433817430864,1.1102230246251565e-15
3,21,ppo_gmm,20062,True,1.0,11.325607299804688,0.0,-92.00590505461862,92.00590505461862,4.440892098500626e-16
3,22,ppo_gmm,20063,True,3.0,5.203077793121338,8.47218132019043,-189.4235610257022,189.4235610257022,1.3322676295501878e-15
3,23,ppo_gmm,20064,True,0.0,1.784454107284546,3.8825619220733643,-142.8836871722718,142.8836871722718,8.881784197001252e-16
3,24,ppo_gmm,20065,True,7.0,5.419172286987305,8.357442855834961,-168.092407993217,168.092407993217,1.3322676295501878e-15
3,25,ppo_gmm,20066,True,2.0,6.734638214111328,9.09669303894043,-190.73668268974112,190.73668268974112,8.881784197001252e-16
3,26,ppo_gmm,20067,True,0.0,6.795481204986572,11.611274719238281,-229.3723081858784,229.3723081858784,1.7763568394002505e-15
3,27,ppo_gmm,20068,True,2.0,0.0,0.0,-138.95367372803994,138.95367372803994,4.440892098500626e-16
3,28,ppo_gmm,20069,True,7.0,3.4473466873168945,11.79155158996582,-209.14999877207015,209.14999877207015,8.881784197001252e-16
3,29,ppo_gmm,20070,True,1.0,12.0,17.799957275390625,-296.4729987818127,296.4729987818127,2.220446049250313e-15
3,30,ppo_gmm,20071,True,5.0,8.489434242248535,8.717535018920898,-156.27923324126996,156.27923324126996,1.3322676295501878e-15
3,31,ppo_gmm,20072,True,1.0,4.006679534912109,10.740092277526855,-198.53349361492806,198.53349361492806,1.3322676295501878e-15
3,32,ppo_gmm,20073,True,1.0,5.8574113845825195,7.728978633880615,-180.19084626538282,180.19084626538282,1.7763568394002505e-15
4,1,ppo_gmm,30042,True,0.0,7.7885236740112305,1.3842740058898926,-96.43928336402494,96.43928336402494,8.881784197001252e-16
4,2,ppo_gmm,30043,True,2.0,8.415058135986328,5.9039082527160645,-136.8415917334416,136.8415917334416,8.881784197001252e-16
4,3,ppo_gmm,30044,True,6.0,6.317673206329346,13.143575668334961,-193.1780438840705,193.1780438840705,1.3322676295501878e-15
4,4,ppo_gmm,30045,True,0.0,0.0,7.406897068023682,-175.2277697785577,175.2277697785577,8.881784197001252e-16
4,5,ppo_gmm,30046,True,5.0,10.90330696105957,13.284280776977539,-201.31956649167677,201.31956649167677,1.7763568394002505e-15
4,6,ppo_gmm,30047,True,5.0,12.0,3.929780960083008,-126.27998395560671,126.27998395560671,4.440892098500626e-16
4,7,ppo_gmm,30048,True,7.0,5.8941731452941895,20.0,-279.3448622124,279.3448622124,1.3322676295501878e-15
4,8,ppo_gmm,30049,True,4.0,9.233638763427734,10.233180046081543,-191.079301515803,191.079301515803,1.3322676295501878e-15
4,9,ppo_gmm,30050,True,6.0,3.794243335723877,6.762423038482666,-163.10034200543274,163.10034200543274,1.3322676295501878e-15
4,10,ppo_gmm,30051,True,5.0,9.76976490020752,7.624651908874512,-170.50546161931715,170.50546161931715,8.881784197001252e-16
4,11,ppo_gmm,30052,True,3.0,1.7528467178344727,0.0,-131.4323919266469,131.4323919266469,8.881784197001252e-16
4,12,ppo_gmm,30053,True,3.0,5.772542953491211,4.40580940246582,-137.07890856618542,137.07890856618542,4.440892098500626e-16
4,13,ppo_gmm,30054,True,2.0,0.1402430534362793,0.0,-134.87549954428917,134.87549954428917,1.7763568394002505e-15
4,14,ppo_gmm,30055,True,4.0,12.0,19.948375701904297,-227.31187452135637,227.31187452135637,2.6645352591003757e-15
4,15,ppo_gmm,30056,True,2.0,0.0,12.461825370788574,-224.54675056722212,224.54675056722212,8.881784197001252e-16
4,16,ppo_gmm,30057,True,5.0,6.259675979614258,1.7543158531188965,-129.36509648142192,129.36509648142192,1.3322676295501878e-15
4,17,ppo_gmm,30058,True,6.0,6.591373920440674,3.8453054428100586,-134.3739846871319,134.3739846871319,8.881784197001252e-16
4,18,ppo_gmm,30059,True,4.0,10.309720993041992,14.517889976501465,-226.4476985097913,226.4476985097913,1.3322676295501878e-15
4,19,ppo_gmm,30060,True,0.0,10.162399291992188,6.416149616241455,-125.69471582588272,125.69471582588272,4.440892098500626e-16
4,20,ppo_gmm,30061,True,0.0,6.836215019226074,8.16810131072998,-175.99213500474227,175.99213500474227,8.881784197001252e-16
4,21,ppo_gmm,30062,True,4.0,9.307550430297852,18.441503524780273,-231.4212738070353,231.4212738070353,1.7763568394002505e-15
4,22,ppo_gmm,30063,True,4.0,4.1107988357543945,20.0,-271.00078889688854,271.00078889688854,1.7763568394002505e-15
4,23,ppo_gmm,30064,True,0.0,0.0,0.0,-134.90850087988667,134.90850087988667,4.440892098500626e-16
4,24,ppo_gmm,30065,True,2.0,0.0,0.0,-144.38929172631677,144.38929172631677,8.881784197001252e-16
4,25,ppo_gmm,30066,True,2.0,3.2261252403259277,5.535932540893555,-156.266986285053,156.266986285053,8.881784197001252e-16
4,26,ppo_gmm,30067,True,4.0,3.0694332122802734,15.184759140014648,-214.90646275574682,214.90646275574682,1.3322676295501878e-15
4,27,ppo_gmm,30068,True,6.0,9.79936408996582,4.576786518096924,-119.80950488726396,119.80950488726396,8.881784197001252e-16
4,28,ppo_gmm,30069,True,2.0,1.017802119255066,0.0,-130.664530975429,130.664530975429,8.881784197001252e-16
4,29,ppo_gmm,30070,True,2.0,1.1408225297927856,9.12621021270752,-192.37675748818444,192.37675748818444,1.7763568394002505e-15
4,30,ppo_gmm,30071,True,1.0,4.1916375160217285,20.0,-307.81163381127595,307.81163381127595,3.9968028886505635e-15
4,31,ppo_gmm,30072,True,1.0,10.445603370666504,17.41765594482422,-200.11152214292014,200.11152214292014,3.1086244689504383e-15
4,32,ppo_gmm,30073,True,4.0,10.833756446838379,8.398818016052246,-132.74422707485843,132.74422707485843,1.5543122344752192e-15
5,1,ppo_gmm,40042,True,5.0,9.577013969421387,0.16147112846374512,-110.21537733836055,110.21537733836055,8.881784197001252e-16
5,2,ppo_gmm,40043,True,2.0,4.765017986297607,0.0,-119.63912095815347,119.63912095815347,8.881784197001252e-16
5,3,ppo_gmm,40044,True,6.0,4.916388511657715,11.811387062072754,-182.8701718189852,182.8701718189852,8.881784197001252e-16
5,4,ppo_gmm,40045,True,2.0,5.351498603820801,6.582313537597656,-135.87987919356817,135.87987919356817,8.881784197001252e-16
5,5,ppo_gmm,40046,True,5.0,6.985785007476807,3.8370068073272705,-129.9763908656059,129.9763908656059,8.881784197001252e-16
5,6,ppo_gmm,40047,True,7.0,2.4757578372955322,17.3773250579834,-276.0111921327997,276.0111921327997,2.220446049250313e-15
5,7,ppo_gmm,40048,True,4.0,12.0,11.43179988861084,-168.67835160791176,168.67835160791176,2.220446049250313e-15
5,8,ppo_gmm,40049,True,6.0,7.4799723625183105,2.569490432739258,-102.50519392626539,102.50519392626539,8.881784197001252e-16
5,9,ppo_gmm,40050,True,6.0,1.5441255569458008,6.755159378051758,-156.02864930473723,156.02864930473723,1.3322676295501878e-15
5,10,ppo_gmm,40051,True,0.0,6.369414806365967,0.0,-104.77247043301834,104.77247043301834,4.440892098500626e-16
5,11,ppo_gmm,40052,True,1.0,4.9505228996276855,4.25123405456543,-112.63314018825535,112.63314018825535,8.881784197001252e-16
5,12,ppo_gmm,40053,True,1.0,10.569658279418945,8.760013580322266,-141.23127917173102,141.23127917173102,1.3322676295501878e-15
5,13,ppo_gmm,40054,True,5.0,9.136085510253906,9.803496360778809,-157.8602914514166,157.8602914514166,1.3322676295501878e-15
5,14,ppo_gmm,40055,True,5.0,9.471126556396484,0.0,-113.30994619958415,113.30994619958415,4.440892098500626e-16
5,15,ppo_gmm,40056,True,1.0,12.0,15.99158763885498,-219.3231472897704,219.3231472897704,2.6645352591003757e-15
5,16,ppo_gmm,40057,True,6.0,7.217379570007324,18.141164779663086,-268.86862475242935,268.86862475242935,1.7763568394002505e-15
5,17,ppo_gmm,40058,True,5.0,12.0,9.375638961791992,-161.19876638135628,161.19876638135628,1.7763568394002505e-15
5,18,ppo_gmm,40059,True,5.0,9.883158683776855,0.0,-92.56405510444728,92.56405510444728,8.881784197001252e-16
5,19,ppo_gmm,40060,True,1.0,10.67166805267334,9.784828186035156,-137.82834313300071,137.82834313300071,8.881784197001252e-16
5,20,ppo_gmm,40061,True,4.0,7.498629093170166,13.61063289642334,-196.50360627903888,196.50360627903888,1.3322676295501878e-15
5,21,ppo_gmm,40062,True,3.0,4.065486907958984,0.0,-109.78026504691903,109.78026504691903,8.881784197001252e-16
5,22,ppo_gmm,40063,True,3.0,5.182812690734863,4.60265588760376,-125.48818586820595,125.48818586820595,8.881784197001252e-16
5,23,ppo_gmm,40064,True,1.0,3.7518019676208496,0.05407094955444336,-109.87286610655289,109.87286610655289,8.881784197001252e-16
5,24,ppo_gmm,40065,True,4.0,10.286386489868164,3.165022850036621,-100.80694537667713,100.80694537667713,8.881784197001252e-16
5,25,ppo_gmm,40066,True,4.0,11.329368591308594,12.9398193359375,-170.55603112260985,170.55603112260985,1.7763568394002505e-15
5,26,ppo_gmm,40067,True,1.0,7.377964019775391,16.376365661621094,-232.869684112428,232.869684112428,2.220446049250313e-15
5,27,ppo_gmm,40068,True,4.0,4.590977668762207,17.2274169921875,-245.82581182015394,245.82581182015394,2.220446049250313e-15
5,28,ppo_gmm,40069,True,6.0,6.451723098754883,13.305673599243164,-186.76694930102903,186.76694930102903,1.7763568394002505e-15
5,29,ppo_gmm,40070,True,3.0,4.939571380615234,0.5790882110595703,-104.51349264946727,104.51349264946727,8.881784197001252e-16
5,30,ppo_gmm,40071,True,3.0,5.390373229980469,0.0,-110.47428656794793,110.47428656794793,4.440892098500626e-16
5,31,ppo_gmm,40072,True,0.0,8.892459869384766,6.816228866577148,-150.34871563733134,150.34871563733134,1.3322676295501878e-15
5,32,ppo_gmm,40073,True,1.0,9.775294303894043,8.847140312194824,-171.93082776206032,171.93082776206032,1.1102230246251565e-15
6,1,ppo_gmm,50042,True,5.0,8.25950813293457,8.399463653564453,-146.86212352878374,146.86212352878374,8.881784197001252e-16
6,2,ppo_gmm,50043,True,7.0,11.606720924377441,10.47853946685791,-159.2509116660956,159.2509116660956,1.3322676295501878e-15
6,3,ppo_gmm,50044,True,7.0,4.971005439758301,16.64452362060547,-223.76445352645007,223.76445352645007,2.220446049250313e-15
6,4,ppo_gmm,50045,True,1.0,9.110111236572266,0.0,-115.13198443947641,115.13198443947641,8.881784197001252e-16
6,5,ppo_gmm,50046,True,0.0,2.5306618213653564,6.676390647888184,-153.41087703062755,153.41087703062755,1.3322676295501878e-15
6,6,ppo_gmm,50047,True,3.0,12.0,14.136093139648438,-199.7685626334655,199.7685626334655,1.3322676295501878e-15
6,7,ppo_gmm,50048,True,4.0,7.592831134796143,0.7302274703979492,-93.15536442912237,93.15536442912237,8.881784197001252e-16
6,8,ppo_gmm,50049,True,7.0,7.567811012268066,11.663488388061523,-196.00972082747654,196.00972082747654,1.1102230246251565e-15
6,9,ppo_gmm,50050,True,3.0,2.3715128898620605,1.381309986114502,-130.0437528574225,130.0437528574225,8.881784197001252e-16
6,10,ppo_gmm,50051,True,3.0,9.093169212341309,5.093565940856934,-119.03642733753476,119.03642733753476,8.881784197001252e-16
6,11,ppo_gmm,50052,True,5.0,7.909353256225586,3.415792465209961,-99.6616097506034,99.6616097506034,8.881784197001252e-16
6,12,ppo_gmm,50053,True,7.0,9.626359939575195,15.980323791503906,-205.082424530884,205.082424530884,2.220446049250313e-15
6,13,ppo_gmm,50054,True,5.0,9.863751411437988,8.338712692260742,-140.9837548053392,140.9837548053392,8.881784197001252e-16
6,14,ppo_gmm,50055,True,6.0,8.451589584350586,13.31408977508545,-197.60746339671712,197.60746339671712,1.1102230246251565e-15
6,15,ppo_gmm,50056,True,4.0,11.77760124206543,14.89539623260498,-198.09301796302375,198.09301796302375,2.6645352591003757e-15
6,16,ppo_gmm,50057,True,5.0,12.0,4.180816650390625,-134.11592846143466,134.11592846143466,1.3322676295501878e-15
6,17,ppo_gmm,50058,True,6.0,11.24905014038086,15.309471130371094,-183.44775916549747,183.44775916549747,2.220446049250313e-15
6,18,ppo_gmm,50059,True,4.0,10.25277328491211,12.174543380737305,-162.26553419730232,162.26553419730232,8.881784197001252e-16
6,19,ppo_gmm,50060,True,1.0,9.326909065246582,7.697422981262207,-149.6238911734745,149.6238911734745,8.881784197001252e-16
6,20,ppo_gmm,50061,True,3.0,6.728625774383545,8.73131275177002,-153.244040904842,153.244040904842,1.3322676295501878e-15
6,21,ppo_gmm,50062,True,2.0,5.628941059112549,7.524765968322754,-148.37441999865544,148.37441999865544,8.881784197001252e-16
6,22,ppo_gmm,50063,True,1.0,9.96297550201416,14.064268112182617,-210.62399833850037,210.62399833850037,1.7763568394002505e-15
6,23,ppo_gmm,50064,True,3.0,3.709516763687134,0.0,-113.94407060906556,113.94407060906556,4.440892098500626e-16
6,24,ppo_gmm,50065,True,6.0,7.545862674713135,4.040503025054932,-116.68993341229448,116.68993341229448,8.881784197001252e-16
6,25,ppo_gmm,50066,True,3.0,10.097237586975098,11.277502059936523,-159.37084532407732,159.37084532407732,1.3322676295501878e-15
6,26,ppo_gmm,50067,True,4.0,12.0,20.0,-255.6675055249718,255.6675055249718,2.6645352591003757e-15
6,27,ppo_gmm,50068,True,4.0,5.5518388748168945,7.518496990203857,-155.33026890049575,155.33026890049575,8.881784197001252e-16
6,28,ppo_gmm,50069,True,7.0,4.944767475128174,16.19732666015625,-208.52210830630935,208.52210830630935,2.6645352591003757e-15
6,29,ppo_gmm,50070,True,5.0,12.0,0.7976539134979248,-118.602100876658,118.602100876658,8.881784197001252e-16
6,30,ppo_gmm,50071,True,7.0,5.188121318817139,13.152053833007812,-201.1401342097468,201.1401342097468,2.220446049250313e-15
6,31,ppo_gmm,50072,True,2.0,5.133069038391113,0.34200072288513184,-97.09481899084932,97.09481899084932,1.3322676295501878e-15
6,32,ppo_gmm,50073,True,3.0,8.23482608795166,4.192756652832031,-122.06058005897182,122.06058005897182,8.881784197001252e-16
7,1,ppo_gmm,60042,True,4.0,2.235480785369873,12.735417366027832,-185.22218308014098,185.22218308014098,1.3322676295501878e-15
7,2,ppo_gmm,60043,True,3.0,4.8209404945373535,0.0,-109.35268491180979,109.35268491180979,8.881784197001252e-16
7,3,ppo_gmm,60044,True,2.0,0.0,6.526274681091309,-160.37482600286106,160.37482600286106,4.440892098500626e-16
7,4,ppo_gmm,60045,True,1.0,4.014606475830078,16.24494171142578,-223.66498706355736,223.66498706355736,1.7763568394002505e-15
7,5,ppo_gmm,60046,True,3.0,4.373899936676025,0.4725618362426758,-111.33921643444214,111.33921643444214,4.440892098500626e-16
7,6,ppo_gmm,60047,True,0.0,7.699548721313477,9.196653366088867,-150.34918805018097,150.34918805018097,1.1102230246251565e-15
7,7,ppo_gmm,60048,True,4.0,9.881909370422363,18.418575286865234,-206.41659392273854,206.41659392273854,2.220446049250313e-15
7,8,ppo_gmm,60049,True,1.0,7.223371505737305,3.32643461227417,-104.79620055747962,104.79620055747962,4.440892098500626e-16
7,9,ppo_gmm,60050,True,7.0,11.511083602905273,19.736797332763672,-199.50929216975882,199.50929216975882,1.7763568394002505e-15
7,10,ppo_gmm,60051,True,6.0,6.043211460113525,11.040881156921387,-173.58546761196055,173.58546761196055,1.3322676295501878e-15
7,11,ppo_gmm,60052,True,4.0,7.249605655670166,8.9945068359375,-158.351074491348,158.351074491348,8.881784197001252e-16
7,12,ppo_gmm,60053,True,4.0,12.0,11.82296085357666,-161.7883198253211,161.7883198253211,8.881784197001252e-16
7,13,ppo_gmm,60054,True,3.0,4.767025947570801,6.400478363037109,-145.9304492812364,145.9304492812364,4.440892098500626e-16
7,14,ppo_gmm,60055,True,3.0,10.178201675415039,0.0,-95.52503734387427,95.52503734387427,8.881784197001252e-16
7,15,ppo_gmm,60056,True,3.0,3.2290539741516113,4.878963947296143,-134.86903480781822,134.86903480781822,8.881784197001252e-16
7,16,ppo_gmm,60057,True,6.0,9.571533203125,4.641193389892578,-121.23132791755415,121.23132791755415,8.881784197001252e-16
7,17,ppo_gmm,60058,True,2.0,3.425917148590088,5.066991806030273,-131.29853330666666,131.29853330666666,1.3322676295501878e-15
7,18,ppo_gmm,60059,True,2.0,0.0,0.0,-125.92328994242796,125.92328994242796,0.0
7,19,ppo_gmm,60060,True,6.0,1.064314365386963,7.4879069328308105,-148.93527722649526,148.93527722649526,6.661338147750939e-16
7,20,ppo_gmm,60061,True,1.0,11.912005424499512,3.821153163909912,-109.9189197716082,109.9189197716082,8.881784197001252e-16
7,21,ppo_gmm,60062,True,5.0,5.90438175201416,2.1452643871307373,-110.60326689538202,110.60326689538202,4.440892098500626e-16
7,22,ppo_gmm,60063,True,4.0,8.213048934936523,12.37905216217041,-154.0715257242412,154.0715257242412,2.220446049250313e-15
7,23,ppo_gmm,60064,True,7.0,2.9383838176727295,13.906292915344238,-191.8104228615092,191.8104228615092,1.7763568394002505e-15
7,24,ppo_gmm,60065,True,7.0,7.696286678314209,20.0,-231.03132233469128,231.03132233469128,2.6645352591003757e-15
